Year,Month,Day,Hour,Temperature,Irradiance
2014,2,6,20,19.2,0
2014,2,6,21,18.51,0
2014,2,6,22,17.84,0
2014,2,6,23,17.08,0
2014,2,7,0,16.26,0
2014,2,7,1,15.48,0
2014,2,7,2,14.76,0
2014,2,7,3,14.12,0
2014,2,7,4,13.58,0
2014,2,7,5,13.29,0
2014,2,7,6,13.45,7.26
2014,2,7,7,16.42,96.66
2014,2,7,8,19.33,286.65
2014,2,7,9,24.26,503.33
2014,2,7,10,27.95,658.86
2014,2,7,11,29.37,755.12
2014,2,7,12,30.22,767.23
2014,2,7,13,30.65,720.13
2014,2,7,14,30.55,598.21
2014,2,7,15,29.83,421.03
2014,2,7,16,28.19,212.24
2014,2,7,17,24.08,37.25
2014,2,7,18,22.41,0
2014,2,7,19,21.41,0
2014,2,7,20,20.53,0
2014,2,7,21,19.89,0
2014,2,7,22,19.4,0
2014,2,7,23,18.9,0
2014,2,8,0,18.35,0
2014,2,8,1,17.69,0
2014,2,8,2,16.98,0
2014,2,8,3,16.37,0
2014,2,8,4,16,0
2014,2,8,5,15.67,0
2014,2,8,6,15.62,6.56
2014,2,8,7,18.74,76.85
2014,2,8,8,22.2,220.09
2014,2,8,9,27.11,391.16
2014,2,8,10,30.55,580.34
2014,2,8,11,32.23,620.95
2014,2,8,12,32.94,561.95
2014,2,8,13,33.14,496.51
2014,2,8,14,32.82,366.34
2014,2,8,15,31.94,312.57
2014,2,8,16,30.05,159.37
2014,2,8,17,25.92,30.98
2014,2,8,18,24.31,0
2014,2,8,19,23.61,0
2014,2,8,20,22.99,0
2014,2,8,21,22.35,0
2014,2,8,22,21.85,0
2014,2,8,23,21.32,0
2014,2,9,0,20.77,0
2014,2,9,1,20.29,0
2014,2,9,2,19.94,0
2014,2,9,3,19.68,0
2014,2,9,4,19.25,0
2014,2,9,5,18.92,0
2014,2,9,6,18.58,6.33
2014,2,9,7,20.68,70.91
2014,2,9,8,23.9,203.11
2014,2,9,9,28.3,375.86
2014,2,9,10,30.51,552.98
2014,2,9,11,31.69,647.5
2014,2,9,12,32.42,667.75
2014,2,9,13,32.79,610.45
2014,2,9,14,32.65,505.14
2014,2,9,15,31.8,352.91
2014,2,9,16,30.03,170.37
2014,2,9,17,25.5,33.21
2014,2,9,18,23.37,0
2014,2,9,19,22.42,0
2014,2,9,20,21.75,0
2014,2,9,21,21.58,0
2014,2,9,22,21.5,0
2014,2,9,23,21.12,0
2014,2,10,0,20.45,0
2014,2,10,1,19.85,0
2014,2,10,2,19.28,0
2014,2,10,3,18.44,0
2014,2,10,4,17.43,0
2014,2,10,5,16.45,0
2014,2,10,6,16.06,6.63
2014,2,10,7,18.12,93.5
2014,2,10,8,21.48,266.95
2014,2,10,9,25.86,435.5
2014,2,10,10,28.04,582.29
2014,2,10,11,29.48,565.58
2014,2,10,12,30.28,630.95
2014,2,10,13,30.68,563.98
2014,2,10,14,30.55,484.96
2014,2,10,15,29.83,336.27
2014,2,10,16,28.51,165.69
2014,2,10,17,25.19,31.65
2014,2,10,18,23.51,0
2014,2,10,19,22.68,0
2014,2,10,20,22.01,0
2014,2,10,21,21.5,0
2014,2,10,22,21.12,0
2014,2,10,23,20.62,0
2014,2,11,0,20.04,0
2014,2,11,1,19.3,0
2014,2,11,2,18.51,0
2014,2,11,3,17.73,0
2014,2,11,4,17.08,0
2014,2,11,5,16.47,0
2014,2,11,6,16.19,6.32
2014,2,11,7,18.53,85.41
2014,2,11,8,21.71,240.88
2014,2,11,9,25.73,401.39
2014,2,11,10,27.76,557.34
2014,2,11,11,29.34,693.4
2014,2,11,12,30.23,701.18
2014,2,11,13,30.57,577.78
2014,2,11,14,30.45,413.78
2014,2,11,15,29.68,288.02
2014,2,11,16,28.33,127.23
2014,2,11,17,25.05,28.09
2014,2,11,18,23.35,0
2014,2,11,19,22.35,0
2014,2,11,20,21.41,0
2014,2,11,21,20.45,0
2014,2,11,22,19.62,0
2014,2,11,23,18.98,0
2014,2,12,0,18.45,0
2014,2,12,1,17.97,0
2014,2,12,2,17.35,0
2014,2,12,3,16.61,0
2014,2,12,4,15.63,0
2014,2,12,5,14.96,0
2014,2,12,6,14.72,6.34
2014,2,12,7,17.15,89.96
2014,2,12,8,20.11,238.59
2014,2,12,9,25.19,403.98
2014,2,12,10,27.78,567.75
2014,2,12,11,29.23,620.26
2014,2,12,12,30.05,655.72
2014,2,12,13,30.44,626.07
2014,2,12,14,30.3,506.45
2014,2,12,15,29.6,359.88
2014,2,12,16,28.1,180.48
2014,2,12,17,24.05,34.06
2014,2,12,18,21.95,0
2014,2,12,19,20.93,0
2014,2,12,20,19.96,0
2014,2,12,21,19.1,0
2014,2,12,22,18.29,0
2014,2,12,23,17.51,0
2014,2,13,0,16.76,0
2014,2,13,1,16.04,0
2014,2,13,2,15.36,0
2014,2,13,3,14.68,0
2014,2,13,4,14.05,0
2014,2,13,5,13.5,0
2014,2,13,6,13.44,6.7
2014,2,13,7,16.58,98.12
2014,2,13,8,20.06,286.71
2014,2,13,9,25.15,488.73
2014,2,13,10,27.47,664.39
2014,2,13,11,28.81,761.43
2014,2,13,12,29.68,776.16
2014,2,13,13,30.03,741.16
2014,2,13,14,29.87,585.33
2014,2,13,15,29.12,439.97
2014,2,13,16,27.66,215.46
2014,2,13,17,23.75,43.83
2014,2,13,18,21.86,0
2014,2,13,19,21.19,0
2014,2,13,20,20.62,0
2014,2,13,21,19.9,0
2014,2,13,22,19.03,0
2014,2,13,23,18.15,0
2014,2,14,0,17.33,0
2014,2,14,1,16.54,0
2014,2,14,2,15.78,0
2014,2,14,3,15.01,0
2014,2,14,4,14.33,0
2014,2,14,5,13.83,0
2014,2,14,6,13.79,7.09
2014,2,14,7,17.32,106.16
2014,2,14,8,20.61,297.62
2014,2,14,9,25.65,486.53
2014,2,14,10,28.06,661.66
2014,2,14,11,29.6,743.97
2014,2,14,12,30.65,743.6
2014,2,14,13,31.26,713.23
2014,2,14,14,31.35,576.2
2014,2,14,15,30.75,419.43
2014,2,14,16,29.28,200.47
2014,2,14,17,25.86,40.02
2014,2,14,18,23.62,0
2014,2,14,19,22.34,0
2014,2,14,20,21.36,0
2014,2,14,21,20.6,0
2014,2,14,22,19.83,0
2014,2,14,23,18.97,0
2014,2,15,0,18.13,0
2014,2,15,1,17.42,0
2014,2,15,2,16.83,0
2014,2,15,3,16.28,0
2014,2,15,4,15.81,0
2014,2,15,5,15.4,0
2014,2,15,6,15.31,6.95
2014,2,15,7,17.64,96.52
2014,2,15,8,21.25,272.88
2014,2,15,9,25.44,465.16
2014,2,15,10,27.57,635.89
2014,2,15,11,29.07,686.16
2014,2,15,12,30,602.52
2014,2,15,13,30.37,576.88
2014,2,15,14,30.2,411.87
2014,2,15,15,29.53,287.45
2014,2,15,16,28.37,130.84
2014,2,15,17,26.3,36.45
2014,2,15,18,24.56,0
2014,2,15,19,23.04,0
2014,2,15,20,21.48,0
2014,2,15,21,20.29,0
2014,2,15,22,19.47,0
2014,2,15,23,18.76,0
2014,2,16,0,18.32,0
2014,2,16,1,17.95,0
2014,2,16,2,16.97,0
2014,2,16,3,16.38,0
2014,2,16,4,16.08,0
2014,2,16,5,15.94,0
2014,2,16,6,16.24,4.23
2014,2,16,7,17.12,33.95
2014,2,16,8,18.37,111.38
2014,2,16,9,19.46,198.85
2014,2,16,10,20.19,109.24
2014,2,16,11,20.65,86.13
2014,2,16,12,21.22,127.86
2014,2,16,13,22.35,109.39
2014,2,16,14,23.07,86.32
2014,2,16,15,22.94,46.57
2014,2,16,16,22.08,29.37
2014,2,16,17,20.12,5.78
2014,2,16,18,19.26,0
2014,2,16,19,18.94,0
2014,2,16,20,18.66,0
2014,2,16,21,18.4,0
2014,2,16,22,18.08,0
2014,2,16,23,17.82,0
2014,2,17,0,17.57,0
2014,2,17,1,17.43,0
2014,2,17,2,17.32,0
2014,2,17,3,17.24,0
2014,2,17,4,17.19,0
2014,2,17,5,17.08,0
2014,2,17,6,16.8,4.04
2014,2,17,7,17.14,32.29
2014,2,17,8,18.12,83.94
2014,2,17,9,20.05,127.29
2014,2,17,10,22.4,313.86
2014,2,17,11,24.54,429.56
2014,2,17,12,25.93,517.36
2014,2,17,13,26.51,475.19
2014,2,17,14,26.41,468.62
2014,2,17,15,25.62,331
2014,2,17,16,24.08,194.34
2014,2,17,17,20.08,38.5
2014,2,17,18,17.54,0
2014,2,17,19,16.49,0
2014,2,17,20,15.54,0
2014,2,17,21,14.72,0
2014,2,17,22,13.99,0
2014,2,17,23,13.31,0
2014,2,18,0,12.68,0
2014,2,18,1,12.02,0
2014,2,18,2,11.37,0
2014,2,18,3,10.69,0
2014,2,18,4,10.01,0
2014,2,18,5,9.37,0
2014,2,18,6,9.34,9.2
2014,2,18,7,12.81,133.63
2014,2,18,8,16.05,345.65
2014,2,18,9,21.19,571.98
2014,2,18,10,24.05,742.59
2014,2,18,11,25.44,838.38
2014,2,18,12,26.37,858.38
2014,2,18,13,26.91,801.72
2014,2,18,14,26.97,659.98
2014,2,18,15,26.19,483.34
2014,2,18,16,24.57,247.7
2014,2,18,17,20.4,54.88
2014,2,18,18,18.29,0
2014,2,18,19,16.97,0
2014,2,18,20,15.86,0
2014,2,18,21,15,0
2014,2,18,22,14.29,0
2014,2,18,23,13.65,0
2014,2,19,0,13.05,0
2014,2,19,1,12.51,0
2014,2,19,2,12.13,0
2014,2,19,3,11.87,0
2014,2,19,4,11.57,0
2014,2,19,5,11.24,0
2014,2,19,6,11.24,9.2
2014,2,19,7,14.39,124.8
2014,2,19,8,17.26,326.01
2014,2,19,9,22.12,549.68
2014,2,19,10,25.01,721.48
2014,2,19,11,26.51,831.25
2014,2,19,12,27.48,849.92
2014,2,19,13,28.01,792.91
2014,2,19,14,28.01,660.9
2014,2,19,15,27.37,478.84
2014,2,19,16,25.5,246.02
2014,2,19,17,20.87,54.33
2014,2,19,18,18.68,0
2014,2,19,19,17.68,0
2014,2,19,20,16.75,0
2014,2,19,21,15.93,0
2014,2,19,22,15.23,0
2014,2,19,23,14.6,0
2014,2,20,0,14.01,0
2014,2,20,1,13.41,0
2014,2,20,2,12.82,0
2014,2,20,3,12.27,0
2014,2,20,4,11.89,0
2014,2,20,5,11.7,0
2014,2,20,6,11.87,9.59
2014,2,20,7,14.94,130.57
2014,2,20,8,17.8,335.49
2014,2,20,9,22.9,559.53
2014,2,20,10,26.68,726.52
2014,2,20,11,28.23,838.72
2014,2,20,12,29.18,857.58
2014,2,20,13,29.64,800.05
2014,2,20,14,29.58,664.27
2014,2,20,15,28.93,485.38
2014,2,20,16,27.15,253.12
2014,2,20,17,22.19,51.63
2014,2,20,18,19.75,0
2014,2,20,19,18.62,0
2014,2,20,20,17.63,0
2014,2,20,21,16.86,0
2014,2,20,22,16.34,0
2014,2,20,23,16.17,0
2014,2,21,0,16.18,0
2014,2,21,1,16.05,0
2014,2,21,2,15.74,0
2014,2,21,3,14.92,0
2014,2,21,4,13.79,0
2014,2,21,5,12.7,0
2014,2,21,6,12.31,10.29
2014,2,21,7,15.72,129.32
2014,2,21,8,18.74,333.43
2014,2,21,9,24.08,544.71
2014,2,21,10,27.33,720.04
2014,2,21,11,28.87,831.91
2014,2,21,12,29.7,841.5
2014,2,21,13,30.14,787.93
2014,2,21,14,30.15,657.52
2014,2,21,15,29.59,479.3
2014,2,21,16,28.14,250.66
2014,2,21,17,24.83,54.16
2014,2,21,18,23.29,0
2014,2,21,19,22.07,0
2014,2,21,20,20.89,0
2014,2,21,21,20,0
2014,2,21,22,19.44,0
2014,2,21,23,18.99,0
2014,2,22,0,18.39,0
2014,2,22,1,17.49,0
2014,2,22,2,16.7,0
2014,2,22,3,16.01,0
2014,2,22,4,15.62,0
2014,2,22,5,15.38,0
2014,2,22,6,15.44,10.21
2014,2,22,7,17.63,110.83
2014,2,22,8,20.45,293.87
2014,2,22,9,25.51,482.91
2014,2,22,10,27.83,674.74
2014,2,22,11,29.17,771.09
2014,2,22,12,30.07,785.75
2014,2,22,13,30.57,729.69
2014,2,22,14,30.58,600.7
2014,2,22,15,30.06,430.26
2014,2,22,16,28.76,215.84
2014,2,22,17,26.11,46.86
2014,2,22,18,24.73,0
2014,2,22,19,23.86,0
2014,2,22,20,22.93,0
2014,2,22,21,22.24,0
2014,2,22,22,21.52,0
2014,2,22,23,20.67,0
2014,2,23,0,19.67,0
2014,2,23,1,18.73,0
2014,2,23,2,17.89,0
2014,2,23,3,17.18,0
2014,2,23,4,16.48,0
2014,2,23,5,15.78,0
2014,2,23,6,15.57,9.34
2014,2,23,7,18.62,108.69
2014,2,23,8,21.62,289.61
2014,2,23,9,26.05,476.87
2014,2,23,10,28.33,627.84
2014,2,23,11,29.62,668.29
2014,2,23,12,30.09,601.6
2014,2,23,13,29.96,545.38
2014,2,23,14,29.41,426.53
2014,2,23,15,28.56,346.64
2014,2,23,16,26.96,164.41
2014,2,23,17,24.21,41.26
2014,2,23,18,22.69,0
2014,2,23,19,21.87,0
2014,2,23,20,21.14,0
2014,2,23,21,20.47,0
2014,2,23,22,19.81,0
2014,2,23,23,19.19,0
2014,2,24,0,18.54,0
2014,2,24,1,18.08,0
2014,2,24,2,17.76,0
2014,2,24,3,17.44,0
2014,2,24,4,17.07,0
2014,2,24,5,16.74,0
2014,2,24,6,17.02,10.23
2014,2,24,7,19.56,106.45
2014,2,24,8,22.83,283.62
2014,2,24,9,26.58,454.06
2014,2,24,10,28.32,600.15
2014,2,24,11,29.25,762.62
2014,2,24,12,30.08,779.41
2014,2,24,13,30.47,699.53
2014,2,24,14,30.33,600.8
2014,2,24,15,29.84,427.89
2014,2,24,16,28.75,216.62
2014,2,24,17,26.07,51.53
2014,2,24,18,24.08,0
2014,2,24,19,23.07,0
2014,2,24,20,22.14,0
2014,2,24,21,21.36,0
2014,2,24,22,20.65,0
2014,2,24,23,19.97,0
2014,2,25,0,19.33,0
2014,2,25,1,18.74,0
2014,2,25,2,18.18,0
2014,2,25,3,17.6,0
2014,2,25,4,17.05,0
2014,2,25,5,16.57,0
2014,2,25,6,16.75,10.84
2014,2,25,7,19.52,107.76
2014,2,25,8,23.36,258.35
2014,2,25,9,27.73,465.27
2014,2,25,10,29.46,640.78
2014,2,25,11,30.62,782.7
2014,2,25,12,31.33,782.1
2014,2,25,13,31.69,704.48
2014,2,25,14,31.6,599.27
2014,2,25,15,30.89,439.35
2014,2,25,16,29.53,221.05
2014,2,25,17,25.66,51.91
2014,2,25,18,23.4,0
2014,2,25,19,22.63,0
2014,2,25,20,22.07,0
2014,2,25,21,21.56,0
2014,2,25,22,21.03,0
2014,2,25,23,20.52,0
2014,2,26,0,19.94,0
2014,2,26,1,19.46,0
2014,2,26,2,19.07,0
2014,2,26,3,18.47,0
2014,2,26,4,17.83,0
2014,2,26,5,17.32,0
2014,2,26,6,17.17,11.82
2014,2,26,7,19.03,110.98
2014,2,26,8,22.57,275.02
2014,2,26,9,26.93,465.23
2014,2,26,10,28.94,618.21
2014,2,26,11,30.38,658.88
2014,2,26,12,31.36,687.59
2014,2,26,13,31.96,635.53
2014,2,26,14,32.06,579.4
2014,2,26,15,31.47,421.96
2014,2,26,16,30.01,216.02
2014,2,26,17,25.76,50.76
2014,2,26,18,23.41,0
2014,2,26,19,22.98,0
2014,2,26,20,22.72,0
2014,2,26,21,21.96,0
2014,2,26,22,20.98,0
2014,2,26,23,19.85,0
2014,2,27,0,18.78,0
2014,2,27,1,17.9,0
2014,2,27,2,17.24,0
2014,2,27,3,16.76,0
2014,2,27,4,16.44,0
2014,2,27,5,16.33,0
2014,2,27,6,16.55,11.49
2014,2,27,7,19.4,111.52
2014,2,27,8,22.98,276.52
2014,2,27,9,27.73,435.44
2014,2,27,10,29.88,606.22
2014,2,27,11,31.37,678.23
2014,2,27,12,32.34,706.19
2014,2,27,13,32.87,661.67
2014,2,27,14,32.88,576.73
2014,2,27,15,32.15,411.54
2014,2,27,16,30.69,206.62
2014,2,27,17,27.11,48.48
2014,2,27,18,24.63,0
2014,2,27,19,23.72,0
2014,2,27,20,22.86,0
2014,2,27,21,22.31,0
2014,2,27,22,22.01,0
2014,2,27,23,21.82,0
2014,2,28,0,21.56,0
2014,2,28,1,21.19,0
2014,2,28,2,20.86,0
2014,2,28,3,20.21,0
2014,2,28,4,19.36,0
2014,2,28,5,18.76,0
2014,2,28,6,18.95,12.28
2014,2,28,7,21.27,101.7
2014,2,28,8,24.71,263.31
2014,2,28,9,27.98,418.14
2014,2,28,10,29.69,544.02
2014,2,28,11,30.8,753.28
2014,2,28,12,31.38,768.77
2014,2,28,13,31.48,722.35
2014,2,28,14,30.79,603.41
2014,2,28,15,29.35,446.2
2014,2,28,16,28.08,238.67
2014,2,28,17,25.9,57.26
2014,2,28,18,23.69,0
2014,2,28,19,22.65,0
2014,2,28,20,22.08,0
2014,2,28,21,22.3,0
2014,2,28,22,21.44,0
2014,2,28,23,20.1,0
2014,3,1,0,19.37,0
2014,3,1,1,18.73,0
2014,3,1,2,18.08,0
2014,3,1,3,17.58,0
2014,3,1,4,17.21,0
2014,3,1,5,16.87,0
2014,3,1,6,17.26,14.82
2014,3,1,7,20.1,151.2
2014,3,1,8,24.12,367.99
2014,3,1,9,26.89,587.75
2014,3,1,10,28.94,733.53
2014,3,1,11,30.51,778.52
2014,3,1,12,31.6,823.09
2014,3,1,13,32.19,704.62
2014,3,1,14,32.19,649.38
2014,3,1,15,31.48,510.85
2014,3,1,16,30.13,282.77
2014,3,1,17,27.48,70.52
2014,3,1,18,25.23,0
2014,3,1,19,24.12,0
2014,3,1,20,22.69,0
2014,3,1,21,21.61,0
2014,3,1,22,21,0
2014,3,1,23,20.76,0
2014,3,2,0,20.19,0
2014,3,2,1,19.25,0
2014,3,2,2,18.48,0
2014,3,2,3,17.98,0
2014,3,2,4,17.58,0
2014,3,2,5,17.21,0
2014,3,2,6,17.6,17.91
2014,3,2,7,20.35,175.98
2014,3,2,8,25.02,401.41
2014,3,2,9,28.14,592.84
2014,3,2,10,30.15,737.79
2014,3,2,11,31.63,831.06
2014,3,2,12,32.57,835.14
2014,3,2,13,33.04,721.41
2014,3,2,14,32.76,642.15
2014,3,2,15,31.58,449.3
2014,3,2,16,29.76,219.66
2014,3,2,17,27.44,52.98
2014,3,2,18,25.37,0
2014,3,2,19,24.3,0
2014,3,2,20,23.53,0
2014,3,2,21,22.97,0
2014,3,2,22,21.98,0
2014,3,2,23,21.13,0
2014,3,3,0,20.55,0
2014,3,3,1,20.01,0
2014,3,3,2,19.51,0
2014,3,3,3,18.99,0
2014,3,3,4,18.46,0
2014,3,3,5,17.89,0
2014,3,3,6,18.08,16.09
2014,3,3,7,20.55,145.81
2014,3,3,8,25,322.25
2014,3,3,9,28.12,526.62
2014,3,3,10,29.98,684.22
2014,3,3,11,31.35,782.11
2014,3,3,12,32.21,762.11
2014,3,3,13,32.52,699.7
2014,3,3,14,32.14,588.26
2014,3,3,15,31.07,402.29
2014,3,3,16,29.44,208.35
2014,3,3,17,26.4,54.16
2014,3,3,18,24.44,0
2014,3,3,19,23.69,0
2014,3,3,20,22.95,0
2014,3,3,21,22.26,0
2014,3,3,22,21.62,0
2014,3,3,23,21.01,0
2014,3,4,0,20.44,0
2014,3,4,1,19.87,0
2014,3,4,2,19.32,0
2014,3,4,3,18.77,0
2014,3,4,4,18.21,0
2014,3,4,5,17.75,0
2014,3,4,6,17.65,17.31
2014,3,4,7,18.78,114.45
2014,3,4,8,20.37,256.37
2014,3,4,9,23.56,486.52
2014,3,4,10,26.94,586.01
2014,3,4,11,28.55,717.59
2014,3,4,12,29.71,779.09
2014,3,4,13,30.71,735.53
2014,3,4,14,31.15,619.59
2014,3,4,15,30.7,449.74
2014,3,4,16,29.43,239.2
2014,3,4,17,25.71,56.27
2014,3,4,18,23.35,0
2014,3,4,19,22.61,0
2014,3,4,20,21.52,0
2014,3,4,21,20.7,0
2014,3,4,22,20.17,0
2014,3,4,23,19.79,0
2014,3,5,0,19.15,0
2014,3,5,1,18.53,0
2014,3,5,2,17.96,0
2014,3,5,3,17.63,0
2014,3,5,4,17.24,0
2014,3,5,5,16.87,0
2014,3,5,6,17.3,15.62
2014,3,5,7,19.5,131.44
2014,3,5,8,23.47,311.88
2014,3,5,9,26.99,498.09
2014,3,5,10,29.24,648.59
2014,3,5,11,30.9,840.01
2014,3,5,12,32.01,824.94
2014,3,5,13,32.61,810.73
2014,3,5,14,32.59,658.46
2014,3,5,15,31.99,481.85
2014,3,5,16,30.68,270.71
2014,3,5,17,26.98,66.21
2014,3,5,18,23.96,0
2014,3,5,19,22.87,0
2014,3,5,20,21.79,0
2014,3,5,21,20.8,0
2014,3,5,22,19.96,0
2014,3,5,23,19.21,0
2014,3,6,0,18.51,0
2014,3,6,1,17.8,0
2014,3,6,2,17.08,0
2014,3,6,3,16.62,0
2014,3,6,4,15.92,0
2014,3,6,5,15.26,0
2014,3,6,6,15.75,19.61
2014,3,6,7,18.73,159.41
2014,3,6,8,22.55,359.27
2014,3,6,9,27.83,570.4
2014,3,6,10,30.19,742.05
2014,3,6,11,31.56,777.99
2014,3,6,12,32.37,753.52
2014,3,6,13,32.73,712.94
2014,3,6,14,32.64,614.7
2014,3,6,15,31.86,399.22
2014,3,6,16,30.42,218.38
2014,3,6,17,26.8,55.62
2014,3,6,18,23.68,0
2014,3,6,19,22.53,0
2014,3,6,20,21.45,0
2014,3,6,21,20.48,0
2014,3,6,22,19.66,0
2014,3,6,23,18.93,0
2014,3,7,0,18.4,0
2014,3,7,1,18.05,0
2014,3,7,2,17.6,0
2014,3,7,3,16.84,0
2014,3,7,4,15.96,0
2014,3,7,5,15.43,0
2014,3,7,6,16.05,18.96
2014,3,7,7,18.95,141.95
2014,3,7,8,22.77,337.12
2014,3,7,9,27.64,529
2014,3,7,10,29.65,700.55
2014,3,7,11,31.01,837.09
2014,3,7,12,31.87,861.09
2014,3,7,13,32.34,805.29
2014,3,7,14,32.26,679.63
2014,3,7,15,31.62,491.88
2014,3,7,16,30.33,270.64
2014,3,7,17,26.58,72.66
2014,3,7,18,23.83,0
2014,3,7,19,22.84,0
2014,3,7,20,21.75,0
2014,3,7,21,20.6,0
2014,3,7,22,19.55,0
2014,3,7,23,18.69,0
2014,3,8,0,17.93,0
2014,3,8,1,17.23,0
2014,3,8,2,16.56,0
2014,3,8,3,15.93,0
2014,3,8,4,15.36,0
2014,3,8,5,14.9,0
2014,3,8,6,15.58,22.52
2014,3,8,7,18.85,179.17
2014,3,8,8,22.75,393.9
2014,3,8,9,28.35,590.95
2014,3,8,10,30.55,784.34
2014,3,8,11,31.83,869.84
2014,3,8,12,32.64,869.58
2014,3,8,13,33.01,832.29
2014,3,8,14,32.85,697.89
2014,3,8,15,32.09,506.92
2014,3,8,16,30.79,277.68
2014,3,8,17,27.32,73.43
2014,3,8,18,24.54,0
2014,3,8,19,23.77,0
2014,3,8,20,23.13,0
2014,3,8,21,22.51,0
2014,3,8,22,21.65,0
2014,3,8,23,20.65,0
2014,3,9,0,19.58,0
2014,3,9,1,18.58,0
2014,3,9,2,17.77,0
2014,3,9,3,17.09,0
2014,3,9,4,16.48,0
2014,3,9,5,16,0
2014,3,9,6,16.61,24.11
2014,3,9,7,20.19,183.17
2014,3,9,8,24.51,402.46
2014,3,9,9,28.94,594.27
2014,3,9,10,30.69,724.74
2014,3,9,11,31.98,799.12
2014,3,9,12,32.79,835.6
2014,3,9,13,33.23,783.79
2014,3,9,14,32.94,652.31
2014,3,9,15,32.07,400.68
2014,3,9,16,30.79,198.25
2014,3,9,17,27.57,55.8
2014,3,9,18,25.04,0
2014,3,9,19,24.07,0
2014,3,9,20,22.9,0
2014,3,9,21,21.62,0
2014,3,9,22,20.36,0
2014,3,9,23,19.47,0
2014,3,10,0,18.67,0
2014,3,10,1,17.97,0
2014,3,10,2,17.27,0
2014,3,10,3,16.58,0
2014,3,10,4,15.95,0
2014,3,10,5,15.41,0
2014,3,10,6,15.96,23.77
2014,3,10,7,19.39,171.89
2014,3,10,8,23.18,372.1
2014,3,10,9,28.99,557.23
2014,3,10,10,31.48,653.09
2014,3,10,11,33.05,753.34
2014,3,10,12,34.03,813.03
2014,3,10,13,34.52,763.33
2014,3,10,14,34.43,551.49
2014,3,10,15,33.74,301.51
2014,3,10,16,32.23,179.8
2014,3,10,17,28.12,52.53
2014,3,10,18,24.78,0
2014,3,10,19,23.58,0
2014,3,10,20,22.41,0
2014,3,10,21,21.37,0
2014,3,10,22,20.51,0
2014,3,10,23,19.76,0
2014,3,11,0,19.34,0
2014,3,11,1,19.02,0
2014,3,11,2,18.39,0
2014,3,11,3,17.62,0
2014,3,11,4,16.93,0
2014,3,11,5,16.54,0
2014,3,11,6,17.28,22.05
2014,3,11,7,20.66,159.66
2014,3,11,8,24.55,348.84
2014,3,11,9,29.95,533.1
2014,3,11,10,32.21,692.3
2014,3,11,11,33.57,875.9
2014,3,11,12,34.39,855.89
2014,3,11,13,34.78,805.33
2014,3,11,14,34.62,688.75
2014,3,11,15,33.77,502.09
2014,3,11,16,32.37,277.02
2014,3,11,17,28.87,71.41
2014,3,11,18,25.79,0
2014,3,11,19,24.66,0
2014,3,11,20,23.66,0
2014,3,11,21,22.76,0
2014,3,11,22,21.99,0
2014,3,11,23,21.3,0
2014,3,12,0,20.64,0
2014,3,12,1,20.03,0
2014,3,12,2,19.51,0
2014,3,12,3,19.07,0
2014,3,12,4,18.62,0
2014,3,12,5,18.2,0
2014,3,12,6,18.84,23.12
2014,3,12,7,21.42,175.48
2014,3,12,8,25.48,378.66
2014,3,12,9,29.15,588.29
2014,3,12,10,30.97,765.06
2014,3,12,11,32.62,795.49
2014,3,12,12,33.82,814.89
2014,3,12,13,34.48,742.83
2014,3,12,14,34.42,623.14
2014,3,12,15,33.66,441.02
2014,3,12,16,32.55,228.85
2014,3,12,17,29.52,66.45
2014,3,12,18,27.27,0
2014,3,12,19,27.04,0
2014,3,12,20,26.71,0
2014,3,12,21,26.06,0
2014,3,12,22,25.26,0
2014,3,12,23,24.43,0
2014,3,13,0,23.56,0
2014,3,13,1,22.83,0
2014,3,13,2,22.17,0
2014,3,13,3,21.62,0
2014,3,13,4,21.22,0
2014,3,13,5,20.87,0
2014,3,13,6,21.13,20.24
2014,3,13,7,22.69,127.48
2014,3,13,8,25.34,286.98
2014,3,13,9,28.83,462.06
2014,3,13,10,31.02,590.81
2014,3,13,11,33.4,545.43
2014,3,13,12,34.87,605.39
2014,3,13,13,35.52,573.38
2014,3,13,14,35.26,497.23
2014,3,13,15,34.18,329.04
2014,3,13,16,32.53,177.3
2014,3,13,17,29.61,49.02
2014,3,13,18,27.44,0
2014,3,13,19,26.56,0
2014,3,13,20,25.85,0
2014,3,13,21,25.21,0
2014,3,13,22,24.55,0
2014,3,13,23,23.9,0
2014,3,14,0,23.26,0
2014,3,14,1,22.69,0
2014,3,14,2,22.18,0
2014,3,14,3,21.48,0
2014,3,14,4,20.77,0
2014,3,14,5,20.05,0
2014,3,14,6,20.55,22.82
2014,3,14,7,22.95,140.88
2014,3,14,8,27.35,319.16
2014,3,14,9,31.24,490.65
2014,3,14,10,33.01,651.95
2014,3,14,11,34.35,770.34
2014,3,14,12,35.23,792.5
2014,3,14,13,35.68,714.39
2014,3,14,14,35.63,623.24
2014,3,14,15,34.98,446.91
2014,3,14,16,33.72,242.91
2014,3,14,17,30.58,71.49
2014,3,14,18,27.25,0
2014,3,14,19,26.15,0
2014,3,14,20,25.12,0
2014,3,14,21,24.12,0
2014,3,14,22,23.27,0
2014,3,14,23,22.51,0
2014,3,15,0,21.8,0
2014,3,15,1,21.12,0
2014,3,15,2,20.47,0
2014,3,15,3,19.87,0
2014,3,15,4,19.35,0
2014,3,15,5,18.93,0
2014,3,15,6,19.65,28.73
